0   0   0   0   0
1499    1753    1542    1598    78.4877909826
2768    2328    2771    2622.3333333333 147.169214776
3227    4029    3700    3652    232.7581004677
4912    4951    4902    4921.6666666667 14.9480582165
5827    5946    7303    6358.6666666667 473.4146643741
7465    6926    8095    7495.3333333333 337.8018814499
9051    8603    10179   9277.6666666667 468.8558176858
9973    9842    13236   11017   1110.1442849168
12996   9477    19199   13890.6666666667    2841.926713419
17158   10614   28304   18692   5163.9420342732
27625   9482    33897   23668   7320.4381244112
34687   9717    34995   26466.3333333333    8375.1386323518
34060   10753   36253   27022   8159.0968250169
35740   10861   35881   27494   8316.5996056081
34703   10734   35945   27127.3333333333    8204.5043387425
34716   10745   35348   26936.3333333333    8097.7221557121
35083   10938   35448   27156.3333333333    8109.8511768781
37363   30317   35657   34445.6666666667    2122.2649326709
35893   34887   36054   35611.3333333333    365.1366563053
35539   35283   35699   35507   121.1500447104
35184   34693   35684   35187   286.0809908633
36875   36200   36014   36363   261.5702582481
36391   35643   36726   36253.3333333333    320.1230666131
36012   35484   36391   35962.3333333333    263.0033797839
35159   35750   36291   35733.3333333333    326.8864906627
36543   35786   36309   36212.6666666667    223.7724538702
36062   35497   36579   36046   312.4489291602
36242   36275   35693   36070   188.740562678
36637   36685   35862   36394.6666666667    266.6935403126
36628   36583   35741   36317.3333333333    288.4593173704
37028   35791   36081   36300   373.5027889231
35956   36803   36835   36531.3333333333    287.8149482644
36502   36342   35269   36037.6666666667    387.0987528325
36198   35879   35367   35814.6666666667    242.036039557
34837   35668   36415   35640   455.7444459343
34787   35037   36530   35451.3333333333    544.1404026332
36332   35978   35959   36089.6666666667    121.2907434409
37746   36992   35708   36815.3333333333    594.9143729236
35258   36592   36883   36244.3333333333    500.2700381905
37174   35183   31914   34757   1533.2978619086
37390   35795   30694   34626.3333333333    2019.3596619831
29461   36356   33434   33083.6666666667    1998.1079661631
31764   36014   37057   34945   1618.7477670512
36407   33944   36181   35510.6666666667    786.045446806
36375   35724   36639   36246   271.8988782618
35021   29941   36330   33764   1948.4923231394
36950   31160   36063   34724.3333333333    1800.4671924562
36222   35774   36248   36081.3333333333    153.8498546563
36986   36522   36577   36695   146.3637022398
36220   35736   36785   36247   303.120987946
37218   37171   36517   36968.6666666667    226.2405308025
36501   36160   36140   36267   117.1423635297
36087   36108   35855   36016.6666666667    81.0603341825
36575   36228   36039   36280.6666666667    156.9546997633
36236   36320   36404   36320   48.4974226119
36771   35617   36587   36325   357.9627541146
35909   36795   37630   36778   496.8826152456
36694   35665   36118   36159   297.7532535507
36433   35596   36784   36271   352.3818951081
28813   29054   28361   28742.6666666667    203.1192862444
33068   33033   34397   33499.3333333333    448.9470396878
36562   35059   35645   35755.3333333333    437.3718224933
35459   36051   35845   35785   173.5088854593
36281   36074   34727   35694   487.17861201
35014   35548   35377   35313   157.4388770285
36544   36670   35774   36329.3333333333    280.0388861886
35581   35498   36624   35901   362.2931593797
35692   36203   35694   35863   170.0009803893
36617   36519   36177   36437.6666666667    133.3683287408
35424   36194   35148   35588.6666666667    312.9778124901
36437   35728   36041   36068.6666666667    205.1376231812
36663   37278   36006   36649   367.2614872267
35689   35732   34890   35437   273.7815430838
36300   36130   35786   36072   151.1864191432
36789   35396   35970   36051.6666666667    404.1923359546
36015   36567   35216   35932.6666666667    392.166772914
35773   36188   36320   36093.6666666667    164.799204421
36019   35803   36001   35941   69.195375568
35408   35405   36113   35642   235.5015923513
37055   34731   36454   36080   696.455550149
35667   35959   36048   35891.3333333333    115.0714753727
35763   35853   35873   35829.6666666667    33.8296385503
36341   36128   35731   36066.6666666667    178.7422103975
36481   35957   36532   36323.3333333333    183.7573883624
35239   36334   35538   35703.6666666667    326.7722618447
36711   36346   35694   36250.3333333333    297.4538246145
36425   35325   36661   36137   411.6762482016
35847   35881   36774   36167.3333333333    303.4920830013
35206   33740   35328   34758   510.2169473208
36855   36191   36276   36440.6666666667    208.6147432736
36859   35794   36683   36445.3333333333    329.6059937427
35327   35430   35760   35505.6666666667    130.5964947632
36929   36174   35941   36348   298.1850655773
35541   35597   33949   35029   540.2419211181
34109   35337   35907   35117.6666666667    530.4970415668
36798   35575   35917   36096.6666666667    364.2994799764
35256   35397   34424   35025.6666666667    303.5744462969
36947   35856   35616   36139.6666666667    409.56901467
35417   35392   35950   35586.3333333333    181.9764942086
36817   35518   35659   35998   411.5179218455
35419   35760   31507   34228.6666666667    1364.3890370582
36265   35817   30050   34044   2001.1832333231
27763   36226   32323   32104   2445.5103761792
31063   35205   36518   34262   1643.7957091237
33873   36447   37633   35984.3333333333    1109.7965779567
35886   35166   35021   35357.6666666667    267.4623545681
35044   32000   35599   34214.3333333333    1118.6986983892
35989   27782   35410   33060.3333333333    2644.4540919525
35804   34488   36062   35451.3333333333    487.3907854871
36586   36935   35778   36433   342.6460759053
35924   35268   35093   35428.3333333333    252.9297223429
37109   36064   36416   36529.6666666667    306.972492434
36462   35805   35826   36031   215.5852499593
35949   35473   36020   35814   171.7274973128
34083   35511   35588   35060.6666666667    489.3384422985
36030   35044   36989   36021   561.4911694171
36206   35876   35348   35810   249.8719672152
35721   35483   36534   35912.6666666667    318.1730835742
36064   35496   36166   35908.6666666667    208.4237137287
35827   35792   35819   35812.6666666667    10.5882534495
37402   36561   36587   36850   276.1020342796
36042   35386   35421   35616.3333333333    213.0730182616
35806   36007   37338   36383.6666666667    480.6815762829
36451   36287   35788   36175.3333333333    199.3692832688
35970   36861   36286   36372.3333333333    260.8066546527
35618   35045   35901   35521.3333333333    251.7884914853
35833   35880   36449   36054   197.9654852072
36050   36127   36274   36150.3333333333    65.7072632549
36073   36408   36032   36171   119.089602121
36259   36810   35624   36231   342.6548311834
35678   35457   35644   35593   68.7046820336
36485   36186   35384   36018.3333333333    328.7016546624
36458   36034   35810   36100.6666666667    190.0081869581
35561   35716   36866   36047.6666666667    411.6059334417
35813   34547   35317   35225.6666666667    368.3048254428
36286   36391   36220   36299   49.789557138
35391   35682   35570   35547.6666666667    84.7434035453
36348   36361   36715   36474.6666666667    120.2252515535
35639   36052   36149   35946.6666666667    156.3610494266
36649   36696   35986   36443.6666666667    229.2352018731
36301   35451   36016   35922.6666666667    249.7721183621
35146   37013   35105   35754.6666666667    629.2779813229
36183   37268   36193   36548   360.011573888
34740   36223   35743   35568.6666666667    436.8891290832
36519   35784   37293   36532   435.6592705315
36104   35497   35562   35721   192.4170817088
36453   35204   36105   35920.6666666667    372.1488650766
36189   36526   36470   36395   104.2608907181
36080   36687   35982   36249.6666666667    220.4891027794
36771   34676   35119   35522   637.4592797453
36077   36811   36404   36430.6666666667    212.3066440579
37861   34500   35929   36096.6666666667    973.8522018824
35456   36221   36547   36074.6666666667    323.3317869379
36274   36302   35929   36168.3333333333    119.9393365183
35277   35382   35437   35365.3333333333    46.9337594678
35834   36094   34947   35625   347.2093508725
36505   36068   35878   36150.3333333333    185.6217779369
36175   36480   36924   36526.3333333333    217.4552316634
35539   35612   36076   35742.3333333333    168.1589856191
37543   35678   36592   36604.3333333333    538.4144417743
37126   36555   31336   35005.6666666667    1842.2224199169
35770   35584   31122   34158.6666666667    1519.2824329634
35867   36607   30668   34380.6666666667    1868.5841639535
29829   35466   35241   33512   1842.6451096182
31517   35437   35879   34277.6666666667    1386.2180364014
33293   35792   36909   35331.3333333333    1068.9596707911
36454   31850   35711   34671.6666666667    1427.0440700195
36488   31178   36251   34639   1731.8518989798
35829   30153   36069   34017   1933.2418369154
36155   35971   35916   36014   72.2657134008
36505   35803   36057   36121.6666666667    205.2131683018
35619   37184   35927   36243.3333333333    478.6635329517
36712   35306   35836   35951.3333333333    409.9533848839
36196   35414   35422   35677.3333333333    259.3436159058
37470   35509   36227   36402   572.8143969327
37140   35080   36256   36158.6666666667    596.6588453864
33846   36093   36968   35635.6666666667    929.80039674
36649   36285   34995   35976.3333333333    501.7919002048
35136   37013   35931   36026.6666666667    543.9504675162
36438   35953   35907   36099.3333333333    169.8532045948
34727   35630   36749   35702   584.8102256288
36743   34776   36914   36144.3333333333    685.9451711163
36211   36832   36509   36517.3333333333    179.3156744713
36014   34407   36157   35526   561.0207958118
37242   36111   34788   36047   709.1311585313
34617   34863   35900   35126.6666666667    393.1337064042
36241   35688   35636   35855   193.5828849184
35562   36563   36194   36106.3333333333    292.2694723101
37434   35475   34876   35928.3333333333    772.4364770718
35808   35541   35349   35566   133.0901949807
35642   35683   35465   35596.6666666667    66.8887966038
37533   35926   35653   36370.6666666667    586.4856728382
35620   35796   35457   35624.3333333333    97.8848529878
36705   35237   37003   36315   545.8217047107
36507   35989   36069   36188.3333333333    160.9982746629
36259   37487   36346   36697.3333333333    395.6312817651
36204   35517   36061   35927.3333333333    209.2783898171
36018   35966   35519   35834.3333333333    158.3796423506
35788   36595   36001   36128   241.4601416383
36246   35353   35176   35591.6666666667    331.1325682831
36517   35196   36789   36167.3333333333    491.9730119066
36739   35747   36237   36241   286.3727175087
35563   36049   35925   35845.6666666667    145.7958999576
35108   36249   35197   35518   366.4018740855
35179   36352   36994   36175   531.3671047402
35593   36161   35772   35842   167.6613650587
37130   35552   35376   36019.3333333333    557.6526198669
36267   36684   35231   36060.6666666667    431.9461128942
35703   34645   35087   35145   306.7920033725
35882   35175   35799   35618.6666666667    223.1235332974
36545   36703   36388   36545.3333333333    90.9328201354
35968   36545   35686   36066.3333333333    252.79921765
35845   35364   35611   35606.6666666667    138.869643111
37103   36314   35707   36374.6666666667    404.1304794796
36141   35714   35480   35778.3333333333    193.5065316153
35061   35513   35643   35405.6666666667    176.372081439
35788   36728   35672   36062.6666666667    334.3477896509
35544   36621   35597   35920.6666666667    350.5007528919
36341   36006   35642   35996.3333333333    201.8417972351
35641   34565   36310   35505.3333333333    508.2848064269
36446   35361   36043   35950   316.6454378849
36706   36108   26643   33152.3333333333    3259.2415443542
36695   36613   30712   34673.3333333333    1980.8081123061
29493   35410   33318   32740.3333333333    1732.3391058848
30147   35284   35795   33742   1803.5427173575
32128   35348   36234   34570   1247.5004342017
35602   35759   35073   35478   207.5098391242
36181   28770   36977   33976   2613.122716853
35456   30286   35271   33671   1693.342355619
36320   33088   36189   35199   1056.1772262899
35821   35736   36849   36135.3333333333    357.6759862097
35652   36657   35683   35997.3333333333    329.954710697
36077   36014   35587   35892.6666666667    153.9115907844
35277   35746   35152   35391.6666666667    180.8040682925
35480   35403   35421   35434.6666666667    23.2546291688
36504   36315   36282   36367   69.1592365487
36252   35878   35726   35952   156.2860625051
35453   35249   35669   35457   121.2600511298
36847   35958   36199   36334.6666666667    265.4457467063
35170   33880   35344   34798   461.7401866851
36583   35760   35953   36098.6666666667    248.4930135392
36359   35000   36529   35962.6666666667    483.8285968306
35908   35294   37493   36231.6666666667    655.1005860002
36002   35572   36053   35875.6666666667    152.5454394963
35572   37329   34769   35890   755.919528345
34911   36607   36000   35839.3333333333    496.13987723
36148   36319   36060   36175.6666666667    76.0358102768
36650   36485   36359   36498   84.2555636145
35556   35796   35699   35683.6666666667    69.7049336688
35863   36469   36939   36423.6666666667    311.440381311
36151   35002   36368   35840.3333333333    423.8216343909
35666   35504   35422   35530.6666666667    71.6875938438
34277   35586   35357   35073.3333333333    403.6171177958
36590   36037   36693   36440   203.6819415985
35288   36306   35259   35617.6666666667    344.2684675915
36271   35420   35233   35641.3333333333    319.4277870053
36030   35598   35779   35802.3333333333    125.2521900452
36233   35601   35287   35707   278.1821944937
36404   35435   35312   35717   345.3302766918
34718   35492   35924   35378   352.7775503061
36916   35521   36489   36308.6666666667    412.6727247805
35800   36401   36064   36088.3333333333    173.9198410507
36410   36267   36262   36313   48.5214729098
35514   36483   36055   36017.3333333333    280.359491447
35128   36792   35006   35642   576.077541077
36402   36453   35261   36038.6666666667    389.1119518996
35888   36457   36704   36349.6666666667    241.5949318821
36512   35572   35839   35974.3333333333    279.6642828663
35671   36787   37105   36521   434.8011039544
36347   35639   35978   35988   204.4431461311
36180   35725   34422   35442.3333333333    526.8036741625
36889   37177   36328   36798   249.2729427756
36565   34546   35667   35592.6666666667    584.018930439
35914   35906   36683   36167.6666666667    257.6770157473
36351   35577   35082   35670   369.2681952186
35439   36806   36398   36214.3333333333    405.1634786656
36597   35331   36017   35981.6666666667    365.8894793665
35256   36303   36910   36156.3333333333    483.0673981041
36065   35630   35618   35771   147.0408106615
34830   36261   36303   35798   484.1518356879
37279   36392   35400   36357   542.7028038746
36988   36254   30140   34460.6666666667    2170.6995288258
33726   36334   30365   33475   1727.6661521641
35713   35401   30023   33712.3333333333    1846.8641290336
34034   35693   36967   35564.6666666667    849.1121506871
31247   35658   35774   34226.3333333333    1490.0429896856
30877   35451   35719   34015.6666666667    1571.2391429838
34894   34496   36339   35243   559.914576818
37558   28446   36659   34221   2899.1388951434
36149   31281   37364   34931.3333333333    1858.5618394638
36811   34678   32917   34802   1125.8094865474
36038   36512   35506   36018.6666666667    290.5680260761
36273   35482   35915   35890   228.6839157731
35932   35872   37138   36314   412.3639169472
36632   35809   36704   36381.6666666667    287.0867077692
36270   36158   36153   36193.6666666667    38.1939494917
35792   37230   36008   36343.3333333333    447.6968220174
36850   36593   35047   36163.3333333333    563.075582059
35659   35022   36690   35790.3333333333    485.9671913937
36414   35401   35599   35804.6666666667    309.9818991131
37291   37048   36694   37011   173.3291666166
35290   35275   37102   35889   606.5154573463
36384   34517   34156   35019   690.4102645046
35909   35894   35451   35751.3333333333    150.2290843272
36441   35311   35526   35759.3333333333    346.438226015
35606   36866   36490   36320.6666666667    373.4547421636
36820   35601   35945   36122   362.8530464711
35599   35393   36713   35901.6666666667    410.0021680159
36772   35537   34460   35589.6666666667    667.9362078655
36322   36324   36704   36450   127.0013123292
36511   35116   36141   35922.6666666667    417.2362773191
36275   35995   35798   36022.6666666667    138.3911525753
35223   35016   36132   35457   342.7491794301
36304   36143   35423   35956.6666666667    270.8507173908
35886   35968   36902   36252   325.8609110239
35930   35990   36529   36149.6666666667    190.4558858225
36779   36541   35304   36208   457.1917905358
36285   36799   36041   36375   223.3950163574
34820   35307   35517   35214.6666666667    206.4350853039
35988   35973   36206   36055.6666666667    75.2912862008
35878   36881   36365   36374.6666666667    289.5814987951
36248   36165   35616   36009.6666666667    198.2862689256
36028   36536   36574   36379.3333333333    176.0088381619
35649   35801   36300   35916.6666666667    196.625136858
37375   36594   36559   36842.6666666667    266.3583634463
35661   37280   36801   36580.6666666667    480.1736954247
35644   35717   35034   35465   216.5279042833
35922   35784   35863   35856.3333333333    39.9763819162
36179   35791   36108   36026   119.2741939119
36667   36161   36313   36380.3333333333    149.8992254075
36755   35902   36157   36271.3333333333    252.788668874
36894   37141   36354   36796.3333333333    232.3763709541
36624   35363   33128   35038.3333333333    1022.1807298342
36304   36069   36840   36404.3333333333    228.1522396218
36392   35616   35095   35701   376.8160470751
35187   36285   35439   35637   332.0662584485
37267   35485   35946   36232.6666666667    534.0144608945
35905   35416   36284   35868.3333333333    251.2398146084
35980   36087   35705   35924   113.7731661392
35959   35957   36064   35993.3333333333    35.3380499997
37068   36882   36778   36909.3333333333    84.8240007964
37041   36707   35560   36436   448.4867147791
36370   35277   29256   33634.3333333333    2211.7876882237
36443   35715   31547   34568.3333333333    1525.2144475814
37351   35851   30140   34447.3333333333    2196.7658298306
28497   35728   35517   33247.3333333333    2375.9475536673
30204   36935   35306   34148.3333333333    2027.4560688486
33211   36697   36919   35609   1200.7114557628
36535   30667   35663   34288.3333333333    1828.0807178872
36462   29859   35621   33980.6666666667    2075.0841214542
35336   33939   36401   35225.3333333333    712.8689298259
36341   35902   37101   36448   350.2318279845
35647   36591   36276   36171.3333333333    277.4889387185
34835   35759   36749   35781   552.6336942315
34996   34166   36235   35132.3333333333    601.1462199646
36655   35333   35300   35762.6666666667    446.2683547424
36263   35415   35875   35851   245.0904594906
35793   36157   36338   36096   160.2570851268
36102   36391   35362   35951.6666666667    306.4094936156
36994   33312   36361   35555.6666666667    1136.6181319061
36752   35972   36939   36554.3333333333    296.1285381572
36696   35613   36144   36151   312.6547616781
36717   35372   36245   36111.3333333333    393.9781437818
36096   35216   36388   35900   352.2347701936
35909   36038   36061   36002.6666666667    47.3016325769
35610   35692   35957   35753   104.7107126006
35115   36001   35629   35581.6666666667    256.8588025442
34405   36617   35931   35651   653.7165542751
35509   36787   35893   36063   378.5921288141
35884   35572   36658   36038   322.8188346426
36505   35288   36871   36221.3333333333    478.4775624601
36082   35824   35767   35891   96.9071720772
