579 538 541 552.6666666667  13.1951169419
2291    2273    2157    2240.3333333333 41.989416656
3346    3122    3367    3278.3333333333 78.4013888766
4937    4932    4737    4868.6666666667 65.8491542171
5662    4641    5685    5329.3333333333 344.2307042926
7514    5729    8034    7092.3333333333 697.9991244821
8164    7671    9268    8367.6666666667 472.1272192017
10419   8334    9779    9510.6666666667 616.6599098729
13673   11216   11020   11969.6666666667    853.5440495044
23940   20623   14142   19568.3333333333    2877.1769921999
37732   38551   18335   31539.3333333333    6606.3985229809
37208   31203   30876   33095.6666666667    2058.3323616732
32141   37174   37408   35574.3333333333    1717.9951817291
38655   38950   38699   38768   91.882170922
39053   39832   37718   38867.6666666667    617.2547646187
38656   38823   38765   38748   48.9523577914
39706   39086   38641   39144.3333333333    308.8194366364
39437   38678   39445   39186.6666666667    254.3438180451
38549   40194   38028   38923.6666666667    652.7302488607
38384   38318   34364   37022   1329.1365618325
35393   36065   38361   36606.3333333333    898.5242221431
38573   39300   39853   39242   370.6404367218
39527   38688   39126   39113.6666666667    242.276930621
39994   39373   39102   39489.6666666667    264.0229367141
39326   38238   40313   39292.3333333333    599.2373857199
38850   38658   37902   38470   289.3579098625
39593   39813   39803   39736.3333333333    71.7247826378
39208   38732   36291   38077   903.5100073233
36235   35921   39213   37123   1048.9238930129
39476   38898   39535   39303   203.2149928852
37740   38589   39006   38445   372.4875836857
39251   38747   40279   39425.6666666667    450.7909098955
39737   38595   39246   39192.6666666667    330.7437746118
39699   39309   37777   38928.3333333333    586.5723409019
39946   38101   39119   39055.3333333333    533.5560993102
38685   39457   35426   37856   1235.2693363527
35293   36404   38371   36689.3333333333    899.9226509972
39189   39691   38914   39264.6666666667    227.4689233964
38893   40130   39886   39636.3333333333    378.2822285602
33136   33335   35878   34116.3333333333    882.7046190229
34452   33571   34273   34098.6666666667    268.845887287
38658   38076   38013   38249   205.3070870672
39257   39605   37794   38885.3333333333    554.8370131049
37814   33665   35568   35682.3333333333    1199.0766354899
35444   38913   39782   38046.3333333333    1325.1282118262
39310   40064   39146   39506.6666666667    282.6595911064
39261   38534   39173   38989.3333333333    229.0795592026
39358   38044   39284   38895.3333333333    426.2023515238
40055   39043   39050   39382.6666666667    336.1727399881
38963   38107   38794   38621.3333333333    261.7532765369
38218   36097   35554   36623   812.758881834
37090   38019   39591   38233.3333333333    729.8868253214
38676   39090   38925   38897   120.3287164396
39737   40106   38893   39578.6666666667    359.0006190029
38774   39842   38784   39133.3333333333    354.3450923104
37944   40032   38346   38774   639.6155095055
39679   39846   38577   39367.3333333333    398.0964428098
39477   39032   40048   39519   294.04478117
39422   39842   39467   39577   133.1352695569
39326   38658   40029   39337.6666666667    395.8165961374
31015   30185   29839   30346.3333333333    348.9342504128
34175   33464   34477   34038.6666666667    300.2678433962
38341   37775   39554   38556.6666666667    524.7521107893
39141   37614   36755   37836.6666666667    697.7187430795
37917   39262   38464   38547.6666666667    390.5151867868
38558   38353   38524   38478.3333333333    63.4306270223
39370   38108   39430   38969.3333333333    431.0148231532
38822   37664   38454   38313.3333333333    341.6047098296
39988   37972   37634   38531.3333333333    734.8399674608
39503   38135   38254   38630.6666666667    437.5173647348
38428   39055   36898   38127   640.6020605649
37740   39127   38315   38394   402.3360949919
38653   36013   38197   37621   814.7048545332
37464   39437   37608   38169.6666666667    635.0286957646
39342   39159   38244   38915   339.6336261326
