489.9598393574  588.3534136546  534.1365461847  537.4832663989  28.4530271845
2141.5662650603 2121.4859437751 2126.5060240964 2129.8527443106 6.0333856684
2963.8554216868 3209.8393574297 2784.1365461847 2985.9437751004 123.3850914723
3036.1445783133 2965.8634538153 2924.6987951807 2975.5689424364 32.535560169
3726.9076305221 3288.1526104418 3282.1285140562 3432.3962516734 147.2659574125
3942.7710843374 4019.0763052209 4352.4096385542 4104.7523427042 125.7725775946
4896.5863453815 4570.281124498  4129.5180722892 4532.1285140562 222.2537214978
4754.016064257  4530.1204819277 4430.7228915663 4571.6198125837 95.6055519845
4585.3413654619 5179.718875502  5493.9759036145 5086.3453815261 266.4226829769
4758.0321285141 2109.437751004  2074.297188755  2980.5890227577 888.7794459125
7116.4658634538 6109.437751004  6189.7590361446 6471.8875502008 323.122153707
5540.1606425703 6107.4297188755 5391.5662650602 5679.718875502  218.1150280711
8620.4819277109 5487.9518072289 5584.3373493976 6564.2570281125 1028.4888869082
7766.0642570281 7422.6907630522 7759.0361445783 7649.2637215529 113.3046449974
5450.8032128514 7293.1726907631 7479.9196787149 6741.2985274431 647.4957469911
7823.2931726908 4805.2208835341 5263.0522088353 5963.8554216868 939.0658377702
11575.3012048193    7260.0401606426 7131.5261044177 8655.6224899598 1460.3106763248
8422.6907630522 9366.4658634538 9624.4979919679 9137.8848728246 365.2725493045
12573.2931726908    9173.6947791165 8853.4136546185 10200.1338688086    1190.1762909865
14590.3614457831    6081.3253012048 5871.4859437751 8847.7242302544 2871.9575078602
14573.2931726908    12342.3694779116    12683.734939759 13199.7991967872    693.7811545
1147.5903614458 14673.6947791165    14627.5100401606    10149.5983935743    4501.0237618942
6013.0522088353 10047.1887550201    10624.4979919679    8894.9129852744 1450.5358366077
13942.7710843373    8726.9076305221 8261.0441767068 10310.2409638554    1821.2370792547
14059.2369477912    14518.0722891566    14705.8232931727    14427.7108433735    192.0437178279
8865.4618473896 14637.5502008032    14713.8554216867    12738.9558232932    1936.8722473535
10719.8795180723    5056.2248995984 5120.4819277109 6965.5287817938 1877.2670143644
14312.2489959839    14436.7469879518    14425.702811245 14391.5662650602    39.7865778878
14765.0602409639    14522.0883534137    14574.297188755 14620.4819277108    73.8435443336
14793.1726907631    14616.4658634538    14691.7670682731    14700.46854083  51.1960689341
2108.4337349398 10469.8795180723    10728.9156626506    7769.0763052209 2831.3089235905
13986.9477911647    0   0   4662.3159303882 4662.3159303882
14425.702811245 4256.0240963856 4578.3132530121 7753.3467202142 3337.4750650383
14583.3333333333    14420.6827309237    14569.2771084337    14524.4310575636    52.0326206177
9607.4297188755 14549.1967871486    14501.0040160643    12885.8768406961    1639.2825954999
7853.4136546185 14549.1967871486    14547.1887550201    12316.5997322624    2231.5931141081
14605.421686747 7214.859437751  6751.0040160643 9523.7617135208 2544.3559450723
14441.7670682731    8659.6385542169 9396.5863453815 10832.6639892905    1817.0481361966
7910.6425702811 14536.1445783133    14495.983935743 12314.2570281125    2201.8377505483
11741.9678714859    14454.8192771084    14511.0441767068    13569.2771084337    913.7987735108
14491.9678714859    6043.1726907631 5655.6224899598 8730.2543507363 2883.0282580953
15332.3293172691    13947.7911646586    14536.1445783133    14605.421686747 401.1799107313
4509.0361445783 14520.0803212851    14572.2891566265    11200.46854083  3345.7501438804
15106.4257028112    15199.7991967872    14313.2530120482    14873.1593038822    281.2477816628
14676.7068273092    4705.8232931727 5825.3012048193 8402.6104417671 3153.6498320714
11510.0401606426    14918.6746987952    14411.6465863454    13613.453815261 1061.8429150193
8691.7670682731 14906.6265060241    15365.4618473896    12987.9518072289    2152.1721547504
14418.6746987952    7727.9116465864 6510.0401606426 9552.2088353414 2458.5002365392
14318.2730923695    12555.2208835341    13118.4738955823    13330.655957162 519.8891526765
5985.9437751004 14414.6586345382    15353.4136546185    11918.0053547523    2978.3849754254
14384.5381526104    14402.6104417671    13774.0963855422    14187.0816599732    206.5585305117
14452.8112449799    5959.8393574297 6676.7068273092 9029.7858099063 2719.3981193415
12596.3855421687    14419.6787148594    14521.0843373494    13845.7161981258    625.3508591193
7785.140562249  14237.9518072289    14409.6385542169    12144.2436412316    2180.1149682734
14541.1646586345    8376.5060240964 6578.3132530121 9831.9946452477 2411.126014385
15337.3493975904    11967.8714859438    13740.9638554217    13682.0615796519    973.1302512745
5169.6787148594 14489.9598393574    14581.3253012048    11413.6546184739    3122.0993591702
15163.6546184739    15231.9277108434    13877.5100401606    14757.6974564926    440.5347960859
14496.9879518072    4885.5421686747 6517.0682730924 8633.1994645248 2969.4826106601
12390.562248996 15262.0481927711    15266.0642570281    14306.2248995984    957.8320269194
6976.9076305221 14410.6425702811    14629.5180722892    12005.6894243641    2515.1846432487
12798.1927710843    8232.9317269076 5964.859437751  8998.6613119143 2009.4250802263
11936.7469879518    11551.2048192771    12014.0562248996    11834.0026773762    143.149282148
10770.0803212851    14215.8634538153    12718.875502008 12568.2730923695    997.558045671
9302.2088353414 15272.0883534137    15332.3293172691    13302.2088353414    2000.0756021904
14416.6666666667    4610.4417670683 5103.4136546185 8043.5073627845 3189.7557354221
14472.8915662651    13427.7108433735    15359.437751004 14420.0133868809    558.2679427799
5738.9558232932 12648.59437751  14453.8152610442    10947.1218206158    2655.7139907087
14333.3333333333    13574.297188755 10400.6024096386    12769.4109772423    1204.5019011551
15354.4176706827    6142.5702811245 9793.1726907631 10430.0535475234    2678.2298881543
12395.5823293173    14302.2088353414    14510.0401606426    13735.9437751004    672.860824874
7819.2771084337 15259.0361445783    14461.8473895582    12513.3868808568    2358.3099453105
14316.265060241 7185.7429718876 5703.8152610442 9068.6077643909 2658.4743592305
14268.0722891566    12815.2610441767    14413.6546184739    13832.3293172691    510.2677263786
7603.4136546185 14271.0843373494    15351.40562249  12408.6345381526    2422.7659347976
12327.3092369478    14382.5301204819    12469.8795180723    13059.906291834 662.5913560522
15345.3815261044    5476.9076305221 7589.3574297189 9470.5488621151 3000.0475085648
13980.9236947791    14302.2088353414    14413.6546184739    14232.2623828648    129.7220011422
5551.2048192771 15295.1807228916    14469.8795180723    11772.0883534137    3119.5525575867
14461.8473895582    11189.7590361446    7315.2610441767 10988.9558232932    2065.4834418538
14252.0080321285    8718.875502008  12843.3734939759    11938.0856760375    1660.1755352924
12706.8273092369    14265.0602409639    15240.9638554217    14070.9504685408    737.9523384542
8034.1365461847 14386.546184739 14463.8554216867    12294.8460508701    2130.4716451228
14407.6305220884    7405.6224899598 5303.2128514056 9038.8219544846 2752.1573749063
14425.702811245 12698.7951807229    14449.7991967872    13858.0990629183    579.6936769836
8022.0883534137 14848.3935742972    14527.1084337349    12465.8634538153    2223.8224518906
11516.0642570281    14373.4939759036    12777.1084337349    12888.8888888889    826.7602034839
