3038.1909547739 3131.6582914573 3238.1909547739 3136.013400335  57.7760770273
5662.311557789  5550.7537688442 6100.5025125628 5771.189279732  167.7763283429
11144.7236180905    11054.2713567839    10775.8793969849    10991.6247906198    110.9879258446
9363.8190954774 10615.0753768844    9660.3015075377 9879.7319932998 377.5018207468
17127.6381909548    17716.5829145729    16302.5125628141    17048.9112227806    410.1004720672
14289.4472361809    14887.4371859296    14561.8090452261    14579.5644891122    172.8529595165
15667.3366834171    14903.5175879397    15709.5477386935    15426.8006700168    261.925136434
19102.5125628141    18687.4371859296    17782.9145728643    18524.2881072027    389.5715296694
15384.9246231156    16442.2110552764    16151.7587939699    15992.9648241206    315.370308026
17992.9648241206    19131.6582914573    17671.3567839196    18265.3266331658    443.0033256079
18459.2964824121    19315.5778894472    18489.4472361809    18754.7738693467    280.5370615497
16873.3668341709    17318.5929648241    17778.8944723618    17323.6180904523    261.4153877118
18034.1708542714    16152.7638190955    18001.0050251256    17395.9798994975    621.6817674618
7933.6683417086 18859.2964824121    15537.6884422111    14110.2177554439    3233.7074691659
18608.040201005 18524.6231155779    18098.4924623116    18410.3852596315    157.7946347845
17670.351758794 19552.7638190955    19183.91959799  18802.3450586265    575.9248035435
18380.9045226131    17519.5979899498    16003.0150753769    17301.1725293132    695.0711755425
17462.3115577889    19596.9849246231    18945.7286432161    18668.3417085427    631.6421005109
18223.1155778894    20012.0603015075    18762.8140703518    18999.3299832496    529.7910402007
18990.9547738693    18735.6783919598    19200   18975.5443886097    134.2593868893
17995.9798994975    19898.4924623116    17956.783919598 18617.0854271357    640.8034211204
19260.3015075377    18190.9547738693    16936.6834170854    18129.3132328308    671.4784725404
16713.567839196 18097.4874371859    19264.3216080402    18025.1256281407    737.2275476121
19048.2412060302    19487.4371859296    17163.8190954774    18566.4991624791    712.7077018813
17067.3366834171    19548.743718593 18546.7336683417    18387.6046901173    720.7257320086
18039.1959798995    20111.5577889447    18783.9195979899    18978.2244556114    606.0766316148
19218.0904522613    18644.2211055276    18803.0150753769    18888.4422110553    171.0797605532
18770.8542713568    18401.0050251256    18621.1055276382    18597.6549413735    107.4081991463
19290.4522613065    19721.608040201 17654.2713567839    18888.7772194305    629.6764698637
17687.4371859296    19542.7135678392    18974.8743718593    18735.0083752094    548.8364618535
18345.7286432161    20128.6432160804    18449.2462311558    18974.5393634841    577.825160894
19169.8492462312    19116.5829145729    20215.0753768844    19500.5025125628    357.6171646424
17881.4070351759    18183.9195979899    18921.608040201 18328.9782244556    308.9153263425
19149.7487437186    19947.7386934673    18723.6180904523    19273.7018425461    358.7669116633
17568.8442211055    18629.1457286432    19873.3668341709    18690.4522613065    665.9642099349
18768.8442211055    19721.608040201 18451.256281407 18980.5695142379    381.6932003506
17549.7487437186    19455.2763819096    19762.8140703518    18922.6130653266    692.1493556575
18462.3115577889    20047.2361809045    19547.7386934673    19352.4288107203    467.8340082991
19309.5477386935    18923.6180904523    20177.8894472362    19470.351758794 370.8964854568
20032.1608040201    20160.8040201005    18305.527638191 19499.4974874372    598.1388551005
18509.5477386935    18040.2010050251    20321.608040201 18957.1189279732    695.5679914388
18569.8492462312    19984.9246231156    17548.743718593 18701.1725293132    706.323510251
19429.1457286432    17794.9748743719    18954.7738693467    18726.2981574539    485.3793905909
18355.7788944724    19262.3115577889    17430.1507537688    18349.4137353434    528.9088419835
19695.4773869347    19420.1005025126    18268.3417085427    19127.97319933  437.1051864572
18355.7788944724    20085.4271356784    18603.0150753769    19014.7403685092    540.0799469617
19833.1658291457    17884.4221105528    19256.2814070352    18991.2897822446    577.9463473068
18208.040201005 19978.8944723618    17055.2763819096    18414.0703517588    850.239574467
19448.2412060302    17404.0201005025    19249.2462311558    18700.5025125628    650.7815131549
19364.824120603 20128.6432160804    17335.6783919598    18943.0485762144    833.3834820731
16756.783919598 19630.1507537688    18708.5427135678    18365.1591289782    847.0524296155
19329.648241206 20024.1206030151    19534.6733668342    19629.4807370184    206.0050916928
18380.9045226131    17895.4773869347    18525.6281407035    18267.3366834171    190.5655912397
18957.7889447236    19821.1055276382    18577.8894472362    19118.9279731993    367.8182955011
17605.0251256281    17860.3015075377    20107.5376884422    18524.2881072027    795.047364451
18894.472361809 19869.3467336683    19879.3969849246    19547.7386934673    326.6460505125
17241.2060301508    19206.0301507538    17821.1055276382    18089.4472361809    582.849011504
18874.3718592965    20058.2914572864    19808.040201005 19580.2345058626    360.2489785693
18890.4522613065    19470.351758794 19587.9396984925    19316.2479061977    215.5869347439
