0   30008.17    29620.43    30251.23    29959.9433333333    183.6858899801
30  30948.43    30559.1 30765.37    30757.6333333333    112.4564422837
60  30437.67    30028.63    30230.63    30232.31    118.0826648299
90  30419.87    30169.43    30211.67    30266.99    77.4064493437
120 30678.37    30591.33    30639.97    30636.5566666667    25.1841784548
150 30573.33    30454.67    30155.67    30394.5566666667    124.2580360021
180 30537.77    30606.63    30442.23    30528.8766666667    47.6660554739
210 30554.4 30490.73    30364.47    30469.8666666667    55.8116183643
240 30399.3 30533.17    30809.6 30580.69    120.8030563907
270 30802.37    30766.7 30842.77    30803.9466666667    21.9736632762
300 30507.2 30431.37    30847.53    30595.3666666667    127.967843921
330 30440.47    30755.97    30672.83    30623.09    94.4115338999
360 30733.43    30635.37    30725.8 30698.2 31.4921201784
390 30555.87    30609.73    30617.83    30594.4766666667    19.4444382222
420 30513.37    31042.8 31038.03    30864.7333333333    175.6870629209
450 30751.07    30580.27    30676.57    30669.3033333333    49.4394017404
480 30715.97    30888.6 30386.2 30663.59    147.3761494725
510 30723.03    30571.87    31155.53    30816.81    174.8911711132
540 30522.53    30301.47    30767.2 30530.4 134.5022439714
570 30586.67    30737.13    30973.77    30765.8566666667    112.6654613348
600 30852.87    30484.5 30497.13    30611.5 120.7400608746
630 30564.23    30469.1 30629.63    30554.32    46.6051724597
660 30461.93    30840.3 30989.6 30763.9433333333    157.0367925396
