0   33551.53    34148.1 34096.87    33932.1666666667    190.8920569618
30  33518.17    34167   33979.17    33888.1133333333    192.7550947302
60  33533.87    34331.4 34225.83    34030.3666666667    250.1119490904
90  33535.83    34281.4 34315.33    34044.1866666667    254.3669833353
120 33297.63    34310.47    34040.53    33882.8766666667    302.8212600052
150 33383.23    34284.17    33805.43    33824.2766666667    260.2496356279
180 33805.3 34302   34242.8 34116.7 156.6350641885
210 33537.9 34321.43    34233.7 34031.01    247.852269373
240 33882.97    34119.77    34161.57    34054.77    86.7433763081
270 33819.5 34416.07    34279.47    34171.68    180.4512439229
300 33647.9 34385.03    34261   34097.9766666667    227.868832616
330 33750.57    34386.4 34158.33    34098.4333333333    185.9754959068
360 34008.33    34348.43    34101.47    34152.7433333333    101.4703873606
390 33542.23    34442.47    34307.93    34097.5433333333    280.3598440893
420 33882.93    34595.4 34204.37    34227.5666666667    205.9991417728
450 33453.83    34463.7 34282.93    34066.82    310.9056680624
480 33890.77    34372.57    34152.6 34138.6466666667    139.2585504656
510 33784.8 34327.1 34296.47    34136.1233333333    175.8840646878
540 33821.37    34343.63    34293.77    34152.9233333333    166.4003350691
570 33773.37    34294.2 34255.83    34107.8 167.5814557163
600 33879.9 34427.7 34476.87    34261.49    191.3222571997
630 33841.73    34351.63    34201.83    34131.73    151.3109491522
660 34075.57    34536.83    34522.7 34378.3666666667    151.453271378
