0   32012.43    30305.17    30186.67    30834.7566666667    589.8294732472
30  31537.07    30064.13    29493.07    30364.7566666667    608.896897275
60  31892.13    29970.03    29902.77    30588.31    652.1990803428
90  31898.53    29948.3 30039.2 30628.6766666667    635.4686770758
120 31934.9 30392.77    29780.7 30702.79    640.8922713166
150 31958.93    30255.03    29968.1 30727.3533333333    621.3340541752
180 31757.87    30349.7 30224.17    30777.2466666667    491.6489386521
210 31767.67    30330.47    30108.07    30735.4033333333    520.1109796102
240 31959.83    30027.63    30044.93    30677.4633333333    641.2027821039
270 31917.57    30315.13    29913.17    30715.29    612.2365717052
300 31964.17    30494.5 29901.33    30786.6666666667    613.1471376522
330 31854.03    30348.43    30144.17    30782.21    539.1441122124
360 31851.1 30371.9 30054.8 30759.2666666667    553.5380514874
390 31967.6 30427.67    29848.13    30747.8 632.4293591382
420 31914.53    30414.8 30076.4 30801.91    564.8218268622
450 31917.3 30475.17    29778.73    30723.7333333333    629.7375668306
480 31973.4 30406.17    30184.7 30854.7566666667    562.9637112737
510 31868.73    30409.47    30147.87    30808.69    535.3728424192
540 31990.13    30268   30180.83    30812.9866666667    589.1093482632
570 31963.2 30385.07    30148.73    30832.3333333333    569.5345211174
600 31762.2 30317.9 30142.5 30740.8666666667    513.1707394014
630 31942.53    30279.1 30321.53    30847.72    547.5420161351
660 32093.63    30582.3 30242.23    30972.72    568.9877919897
