5   1715.2692680619 10470.1044163882    5461.2690214293 5882.2142352932 2536.052100766
10  70729.3299059079    15788.9724882088    25358.7068327451    37292.3364089539    16945.199462215
15  25383.1467011031    33144.1012303712    55199.0616159525    37908.7698491423    8930.7287093012
20  63574.0538392769    44226.9950521049    41501.4713568517    49767.5067494111    6947.9655718264
25  44465.8127377879    39903.8815253758    25613.8724733316    36661.1889121651    5678.4741046484
30  56393.3293740517    50205.5288838683    39039.2918272462    48546.0500283888    5077.9279681061
35  53706.5941627646    49782.7449894445    39862.2758369832    47783.8716630641    4119.5836524086
40  39627.3542673088    42486.5802153273    80806.6524076595    54306.8622967652    13275.5784581632
45  42437.4478649322    41172.5955204216    47667.2823690639    43759.1085848059    1987.9075774396
50  41019.8561741293    48924.2026501629    31785.0377894301    40576.3655379074    4952.6173547986
55  62468.3997743329    47336.857956882 49802.7344813901    53202.6640708684    4687.235516214
60  47667.8504182854    42409.7203078946    28397.3427186551    39491.637814945 5751.0729673433
65  49561.9958615734    42752.3423607576    42573.1193324535    44962.4858515948    2300.3368936157
70  50166.1754561987    48353.2689831912    40765.1101613407    46428.1848669102    2879.4946785049
75  82715.3377499877    57192.9009311719    22868.0215016572    54258.7533942723    17338.6104004727
80  33511.4326346898    32530.7720772118    42876.1308579514    36306.1118566176    3297.1849629981
85  42250.0250859524    37672.8092967075    47029.15366629  42317.32934965  2701.1536046961
90  53409.3526452651    44885.1920945955    40800.8700785544    46365.138272805 3714.2131816649
95  36187.346415813 45085.7898044122    41649.3669946988    40974.167738308 2590.8489092638
100 93918.7602723644    44263.1499594024    78031.8418684725    72071.2507000798    14640.8833316815
105 46219.9985267375    43718.6540665862    40299.5769803779    43412.7431912339    1715.9092749321
110 38387.0251854873    42135.5896941615    42084.331740266 40868.9822066383    1241.0667233728
115 54777.4494934798    41762.2630970372    17321.5849683286    37953.7658529485    10978.9789336303
120 31782.2597385313    41575.8818309499    74742.0814268263    49366.7409987692    12998.8420612776
125 43972.896206101 45962.0870234665    40969.4393588283    43634.8075294653    1451.13296436
130 57637.5104918281    46917.5877908707    43715.9067157196    49423.6683328061    4209.6354825068
135 43131.7999978434    38091.2929256137    41162.5857821856    40795.2262352142    1466.6165897356
140 47702.7403733634    42934.0599922987    65634.2939185725    52090.3647614115    6910.465273888
145 44059.8387685275    1720.5325994688 48160.4223669042    31313.5979116335    14843.8071530336
150 36845.9837877671    40388.129928614 32656.3935095418    36630.1690753076    2234.5669980325
155 35044.0295377364    58175.7890545889    38598.5354268214    43939.4513397156    7191.7455386443
160 30570.4639641103    37087.5602527981    33817.6299759472    33825.2180642852    1881.3274740035
165 36462.0424440963    33788.1357184941    47750.7886341185    39333.655598903 4278.7669833607
170 54025.1250597231    46064.3749640122    41543.0652291035    47210.8550842796    3648.5735524731
