5   6773.4773487509 7872.9153996194 6326.6275694263 6991.0067725989 459.4347255525
10  12107.623148716 743.4046072501  5398.2208476253 6083.0828678638 3298.3906557908
15  20403.4527742957    45279.9859632044    29842.5618347207    31842.0001907403    7250.4894358786
20  21773.6695097182    24998.2032541411    25630.5310886328    24134.1346174974    1194.2649435741
25  21744.0346599912    23968.5652267052    25036.2634628595    23582.954449852 969.7447045534
30  26368.4830706099    22583.0013514515    28754.2491142343    25901.9111787652    1796.6952751378
35  17230.6194569232    7141.6296752567 115894.579393219    46755.6095084665    34691.9529393933
40  28970.2348942858    31108.7649917513    26636.4786575215    28905.1595145195    1291.4478138409
45  25942.3350533642    27965.0611517236    28149.3640442895    27352.2534164591    706.9639858805
50  27217.9202787115    22519.0990108486    22047.3591053182    23928.1261316261    1650.5245410945
55  24701.3834318558    27033.2602027326    23008.8368313956    24914.4934886613    1166.6273026942
60  33834.4354195787    4173.2928558704 36567.3748167346    24858.3676973946    10372.5837401091
65  17251.2690464792    23625.8085379242    13377.3447977178    18084.8074607071    2987.6881795449
70  24203.0209908263    21558.6644946312    34487.0695043777    26749.5849966117    3943.334257566
75  22333.4552367765    29414.8197377117    25484.1389108557    25744.1379617813    2048.3432678336
80  26546.0810933003    27808.2413199182    26020.5122950986    26791.611569439 530.473900577
85  27127.7249587786    19608.8764481462    32472.90288471  26403.1680972116    3731.1540227471
90  24434.1583425089    37195.1162812323    25937.8561389232    29189.0435875548    4026.5028973901
95  35534.5506878156    29872.6491625389    21400.7743067654    28935.9913857067    4106.8602987586
100 25816.3617646774    23014.9266183449    29139.3333649009    25990.2072493078    1770.0994500037
105 31538.3106701004    26723.8110826985    21491.4819854368    26584.5345794119    2901.1055428934
110 30047.3997731421    8882.3307680052 22489.6775893877    20473.1360435117    6192.4649468187
115 27351.4325740177    15437.3398375992    32817.2815804803    25202.0179973657    5130.970701314
120 22008.8131541174    24007.6584430433    30121.190728321 25379.2207751606    2440.1881689583
125 25731.8293079103    25166.7295834906    29556.1224584044    26818.2271166018    1378.6330913424
130 29515.3396754419    27938.033441826 28984.010789298 28812.4613021887    463.337766842
135 24292.776542895 33464.2272639334    101249.161530381    53002.0551124032    24268.4042557593
140 31983.7202863742    23034.6412210663    61555.0340476282    38857.7985183563    11638.9415259395
145 25608.8914070965    50570.4984354752    26562.9163425852    34247.4353950523    8166.1768117155
150 32963.150288273 5628.1479154659 14515.5130009099    17702.2704015496    8050.1999090756
155 27937.8870925216    32483.9458248994    33979.7268454708    31467.1865876306    1816.710067678
160 26412.0326617799    24726.6163480024    29407.8724874649    26848.8404990824    1368.8974366086
165 27353.1159045547    13387.1272730924    32208.5503636043    24316.2645137505    5641.4638042913
170 28682.7277991205    30888.6271935752    21997.1486196102    27189.501204102 2673.1312510408
175 28776.7455119518    23060.4869365945    38870.4254368064    30235.8859617842    4621.8811821009
180 25029.9185745461    25661.8759152067    28961.6348842892    26551.1431246807    1218.9743519942
185 40646.7404489687    21781.3762426445    19493.5692542552    27307.2286486228    6702.3738706945
190 25664.3662305061    27934.1313183513    33881.2567828688    29159.9181105754    2449.914116343
195 29227.054022556 22181.1716510763    20734.3054266861    24047.5103667728    2623.2365396868
200 28395.2764457632    24770.9269822741    36650.8876959534    29939.0303746636    3515.2405695005
205 21865.9141147892    36540.8178063405    65424.1529616696    41276.9616275998    12795.2248460407
210 2530.3683741909 19174.6396216364    26503.6691016913    16069.5590325062    7092.5061635865
215 30847.5955263275    34028.3264550034    37306.5161659627    34060.8127157645    1864.6005358727
220 18524.1786842276    33056.9974948994    27433.0782914336    26338.0848235202    4230.837728986
225 31459.7109245812    21827.4336735912    40049.9122030831    31112.3522670852    5263.24280481
230 29929.2547241458    30674.4055635703    24272.0287623541    28291.8963500234    2021.4115538545
235 23395.9858337306    22524.171251274 21112.1344631844    22344.0971827297    665.4107186062
240 22541.2593097162    26128.9972262436    25074.125383164 24581.4606397079    1064.5820387216
245 28347.1821129281    49159.9033393401    22657.2252121106    33388.1035547929    8055.1464649662
250 22783.3086632819    23602.7364422563    24796.3983231436    23727.4811428939    584.4665444983
255 25076.8959504731    41542.687708038 20359.6532751047    28993.0789778719    6420.8671292584
260 25403.6601911149    26232.5829994827    32450.8724214233    28029.0385373403    2223.8284877943
265 22917.694680445 30736.0122329329    29181.850348176 27611.8524205179    2389.5740525265
270 29755.1246228305    3121.7712227519 22769.7719891957    18548.8892782594    7972.7821676414
275 26477.7260266945    27697.953813662 26500.9035151792    26892.1944518453    402.9352350191
280 30730.7287120079    47167.7950087629    24759.1591480064    34219.2276229257    6699.849719051
285 19618.9509256466    29429.0759270159    41474.0929486266    30174.039933763 6320.022065881
290 22691.5110348109    22810.6254744788    25850.3346406601    23784.1570499833    1033.6608792049
295 37060.5859510268    26297.2127419857    25344.9888600854    29567.5958510326    3756.5657214746
300 27863.3754215424    30518.4221594263    20816.5147820023    26399.4374543237    2894.7704266445
305 29747.8774424634    25647.8691830432    40691.7081743284    32029.151599945 4490.0791282977
310 29524.707566998 28822.7007591179    27031.5703399473    28459.6595553544    742.2449045405
315 25339.8710200565    22292.0396519655    35679.0844746924    27770.3317155715    4051.0737945125
320 29542.697506781 22672.9735321375    23468.8758701819    25228.1823030335    2169.4581670279
325 25244.3973215694    29365.1529236222    22826.408728248 25811.9863244799    1908.7877366105
330 36775.3531583133    24666.1589548948    28727.1708763942    30056.2276632008    3558.2270876071
335 28713.3803455117    39214.8212416883    25151.201952362 31026.4678465207    4221.3397249085
340 23050.8025280968    29317.8022276033    28355.0692661176    26907.8913406059    1948.4664285424
345 24772.863804988 29944.5184219613    31471.3134060911    28729.5652110135    2026.8522593111
350 26933.9411426051    39121.334819944 25558.1868063848    30537.820922978 4310.093120145
355 48134.9221868899    25791.3511927694    25373.8077283861    33100.0270360151    7518.4138350344
360 28209.9383612847    24681.3217156295    111752.133767304    54881.1312814061    28453.7400978692
365 30299.9314464051    27204.3377316513    24121.1424074558    27208.4705285041    1783.6639544271
370 26170.1106259645    31982.6973607278    21684.0952582305    26612.3010816409    2981.1603230795
375 31152.2840465259    27461.4231367639    26925.0348132286    28512.9139988395    1328.7379720214
380 28395.5032171218    28832.1016619905    28395.0748742631    28540.8932511251    145.6042579373
385 18340.8731516555    17793.8713458617    23133.4721823612    19756.0722266261    1696.0665857246
390 5496.5600980999 92328.1110245535    30405.8804972882    42743.5172066472    25814.0305438239
395 25031.3674323136    39940.2394167727    24034.2367702793    29668.6145397885    5143.8725878273
400 22171.0440621787    61637.6744875887    27419.4916597618    37076.0700698431    12373.9088303644
405 26211.1389149408    57310.7982498715    24326.0542683863    35949.3304777328    10694.5876508674
410 28231.4662629567    35692.5355754194    28498.5536983998    30807.5185122587    2443.725141737
415 27938.9603563614    27126.4601664886    7295.8468164003 20787.0891130834    6749.6976023744
420 25429.9852903429    38597.2318547779    23433.1291721954    29153.4487724387    4756.9471221521
425 48419.4089200656    32327.346712814 22716.2372824565    34487.664305112 7498.0772453741
430 27508.3298661376    12211.6570188216    25821.4238740044    21847.1369196545    4842.2882898512
435 22652.9267227374    19604.0952955072    32464.2386121538    24907.0868767995    3879.7229295958
440 54694.9644739114    38008.8584395701    25347.7794553079    39350.5341229298    8498.3211549601
445 28828.8288288288    29229.10963565  27722.140980948 28593.3598151423    450.6746327705
450 25460.1727313594    53307.4792059185    22532.8310389748    33766.8276587509    9806.8025627089
455 29537.1073756926    22997.2784158325    23377.9194090062    25304.1017335104    2119.3532399045
460 26420.8645567405    26126.5652466062    23726.674639818 25424.7014810549    853.2534570996
465 41923.8871828196    23524.0150788937    26908.2127228757    30785.3716615296    5654.2931900429
470 49383.020882845 31526.0375514515    32957.7522812944    37955.6035718636    5728.637172615
475 25894.3252586196    34509.9798547993    29819.0357269322    30074.4469467837    2490.4017211813
480 30792.7694728182    22595.8381290646    28302.9548284841    27230.5208101223    2426.2458590971
485 28798.5514328629    26373.2858394411    27864.7826590491    27678.873310451 706.2577466433
490 23213.2338646262    27287.8053356187    31015.4456919546    27172.1616307332    2253.0466372955
495 25059.7714705465    26075.3218265111    32530.3421683709    27888.4784884762    2339.3738085522
500 40396.746547025 25440.4375755263    28836.7264548128    31557.9701924547    4526.8337029494
505 28510.3095952338    27061.9973445415    28940.9162151432    28171.0743849728    568.2999285842
510 32574.9146689931    29470.1361612385    26745.7449191443    29596.9319164586    1683.9302109247
515 27758.8381538291    24076.0804141086    27905.1191068967    26580.0125582781    1252.6780201182
520 29124.5611975291    38073.5271196544    18956.0882216346    28718.0588462727    5522.4707823601
525 33384.2791343039    17802.3053985491    30604.5839928462    27263.7228418997    4798.2806399052
530 23421.7063591397    25119.3759091055    28438.9841594858    25660.022142577 1473.3740070313
535 27104.0354520784    23393.4545114277    28514.8571316549    26337.4490317203    1527.2996054612
540 25613.1754174347    18579.514807583 30012.8774002095    24735.1892084091    3329.5940633981
545 28686.4304219595    27754.672976229 23455.1142410658    26632.0725464181    1611.0908354154
